timestamp,ax,ay,az,gx,gy,gz,alt,temp
1765524572000,-0.65,-0.11,0.87,-0.69,0.27,-0.18,23.00,25.50
1765524573000,0.57,0.55,0.25,-0.48,-0.03,-0.44,90.80,34.20
1765524573000,0.31,0.54,-0.25,-0.06,0.73,0.90,10.70,26.40
1765524573000,0.16,-0.68,0.61,0.92,0.70,-0.92,83.50,25.60
1765524573000,-0.51,-0.78,-0.63,0.29,-0.44,-0.33,78.60,26.30
1765524573000,0.74,0.11,-0.35,-0.77,0.19,0.74,1.50,25.20
1765524573000,-0.20,-0.57,-0.04,-0.46,-0.67,-0.96,76.80,25.10
1765524573000,-0.64,-0.19,-0.07,-0.93,-0.58,0.28,96.50,34.10
1765524573000,0.03,-0.98,-0.80,0.59,-0.79,0.58,97.30,34.50
1765524573000,-0.31,0.90,-0.82,0.41,0.16,0.85,34.30,34.70
1765524573000,-0.72,-0.60,-0.97,-0.87,-0.56,0.23,46.70,28.20
1765524573000,-0.95,0.60,0.91,0.99,-0.59,0.56,64.20,29.40
1765524573000,0.10,-0.37,-0.45,0.31,-0.79,0.80,27.80,29.30
1765524573000,0.71,-0.52,0.84,-0.61,-0.66,-0.21,83.60,26.40
1765524573000,0.19,0.91,0.80,0.15,0.15,-0.53,34.80,32.20
1765524573000,-0.93,-0.09,-0.29,-1.00,-1.00,0.13,74.40,26.00
1765524573000,0.28,0.52,0.94,0.02,0.32,-0.28,74.50,30.50
1765524573000,0.21,-0.19,-0.05,0.07,0.60,-0.17,72.10,28.20
1765524573000,-0.25,0.01,0.47,0.90,0.48,-0.53,6.20,25.80
1765524573000,0.39,-0.15,0.08,-0.09,0.98,-0.95,20.10,27.70
1765524573000,0.57,0.95,0.81,-0.59,-0.80,0.26,69.70,29.10
1765524574000,0.59,0.92,-1.00,-0.29,-0.25,0.21,90.30,25.20
1765524574000,0.75,-0.97,-0.08,-0.25,-0.50,0.06,18.30,29.10
1765524574000,0.91,-0.56,-0.68,0.90,-0.51,0.86,86.90,30.80
1765524574000,0.33,-0.50,0.99,0.53,0.28,-0.04,44.60,28.90
1765524574000,-0.60,-0.54,0.10,0.16,0.20,0.66,61.80,34.50
1765524574000,0.69,-0.37,0.70,0.71,0.69,0.06,11.30,31.10
1765524574000,0.50,-0.03,0.03,0.99,-0.17,0.24,35.70,31.90
1765524574000,0.74,0.08,-0.26,-0.46,-0.95,0.21,89.30,29.50
1765524574000,0.19,-0.97,0.13,-0.61,0.21,-0.16,8.60,34.00
1765524574000,0.47,-0.91,-0.38,-0.32,0.15,0.27,38.10,31.50
1765524574000,-0.76,-0.64,-0.84,-0.40,0.60,0.25,18.10,28.40
1765524574000,-0.67,-0.45,0.88,-0.62,0.28,-0.67,43.60,29.80
1765524574000,0.89,0.01,-0.61,0.10,0.85,-0.22,35.30,33.40
1765524574000,-0.13,-0.85,0.05,-0.98,-0.06,-0.14,1.90,32.00
1765524574000,-0.25,-0.65,0.30,-0.65,0.60,0.11,72.20,34.30
1765524574000,0.19,-0.38,0.84,-0.53,-0.04,-0.80,84.70,33.50
1765524574000,-0.27,-0.13,0.47,-0.41,0.65,0.00,9.50,30.20
1765524574000,-0.33,-1.00,-0.94,0.61,-0.61,-0.75,63.20,26.40
1765524574000,-0.40,0.14,0.01,0.72,0.78,-0.77,36.50,34.70
1765524574000,-0.62,0.49,0.44,0.34,0.21,0.92,77.10,34.50
1765524575000,-0.69,0.18,-0.94,0.96,0.71,0.01,40.00,28.80
1765524575000,-0.46,0.58,-1.00,-0.07,0.83,0.84,35.90,34.50
1765524575000,-0.02,-0.40,0.67,-0.72,-0.16,0.32,12.50,27.20
1765524575000,-0.66,-0.30,-0.92,0.07,-0.86,0.31,50.20,29.50
1765524575000,-0.51,0.08,0.93,0.72,0.62,0.45,61.10,26.60
1765524575000,-0.45,0.63,-0.39,-0.62,0.47,-0.80,78.50,34.70
1765524575000,-0.68,0.04,-0.74,-0.32,0.88,0.03,14.20,27.20
1765524575000,0.25,0.50,0.30,0.39,-0.19,0.84,53.60,33.30
1765524575000,-0.55,-0.19,-0.45,0.59,0.78,-0.82,77.50,28.30
1765524575000,0.81,0.88,-0.77,-0.20,0.60,-0.92,63.00,34.20
1765524575000,0.12,-0.92,-0.39,-0.47,0.11,-0.97,87.50,28.70
1765524575000,0.06,0.57,0.28,0.39,-0.06,-0.35,77.40,28.90
1765524575000,-0.02,0.82,-0.02,-0.23,-1.00,-0.75,6.20,28.40
1765524575000,0.65,-0.14,0.66,0.25,-0.54,0.96,66.90,26.10
1765524575000,0.56,0.30,0.64,-0.32,-0.14,0.91,5.70,34.20
1765524575000,0.49,0.85,-0.17,0.95,-0.98,-0.42,53.40,30.30
1765524575000,-0.60,0.84,-0.18,0.92,-0.91,0.44,32.60,32.40
1765524575000,0.82,-0.07,-0.49,0.81,-0.59,0.20,89.20,30.00
1765524575000,-0.97,-0.92,0.70,-0.11,0.99,-0.73,3.30,25.00
1765524575000,0.64,0.16,-0.05,0.19,0.74,0.81,17.20,31.60
1765524576000,0.65,-0.46,0.59,0.26,0.50,-0.63,45.20,28.30
1765524576000,-0.18,0.03,-0.34,-0.24,0.76,0.58,42.60,32.90
1765524576000,0.18,0.96,-0.32,-0.31,0.75,-0.47,32.20,34.10
1765524576000,0.69,0.69,-0.90,-0.04,0.51,0.34,41.40,31.80
1765524576000,0.40,0.73,0.95,-0.09,-0.89,-0.53,17.60,29.50
1765524576000,0.03,-0.58,0.21,-0.21,0.52,0.47,85.80,32.00
1765524576000,-0.05,-0.22,-0.09,-0.78,0.31,-0.87,91.40,30.20
1765524576000,0.83,-0.24,0.00,0.34,-0.89,0.15,55.40,30.10
1765524576000,-0.12,0.49,0.94,-0.49,0.49,0.70,24.90,25.40
1765524576000,0.64,0.70,-0.17,0.16,-0.30,-0.07,53.80,31.50
1765524576000,0.71,-0.70,0.40,-0.46,-0.57,-0.46,90.60,32.80
1765524576000,0.30,-0.93,-0.36,-0.07,-0.26,-0.81,64.50,26.40
1765524576000,0.20,-0.61,0.66,-0.31,0.62,-0.85,47.30,27.60
1765524576000,0.37,0.08,0.95,-0.93,-0.99,0.33,32.50,27.40
1765524576000,0.15,-0.35,0.78,0.11,0.19,-0.63,28.90,25.10
1765524576000,0.96,0.54,-0.05,-0.30,0.73,0.40,78.40,34.30
1765524576000,0.31,0.02,0.15,-0.07,-0.31,0.40,97.20,25.70
1765524576000,-0.51,0.67,-0.86,-0.98,-0.48,0.39,12.70,31.80
1765524576000,0.56,-0.43,-0.69,-0.25,-0.06,0.20,2.90,34.00
1765524576000,-0.26,0.24,0.12,0.99,-0.84,-0.03,84.50,34.90
1765524577000,0.99,0.60,0.93,-0.31,-0.48,0.17,87.60,25.10
1765524577000,-0.16,-0.58,-0.44,-0.12,0.34,0.83,0.80,34.00
1765524577000,0.92,-0.61,0.18,-0.13,0.60,0.47,52.90,33.60
1765524577000,-0.77,-0.58,0.38,0.91,-0.09,0.83,29.00,34.00
1765524577000,-0.05,-0.17,0.11,0.47,0.52,0.39,40.10,28.60
1765524577000,0.82,-0.43,-0.23,-0.32,0.92,-0.15,31.00,33.40
1765524577000,0.25,0.80,-0.77,-0.63,-0.21,0.05,37.50,25.20
1765524577000,-0.01,-0.35,-0.07,0.90,-0.52,0.84,68.00,34.50
1765524577000,-0.81,0.92,0.95,0.72,0.31,0.48,76.00,31.50
1765524577000,0.57,-0.63,-0.15,0.01,-0.25,0.96,88.50,30.20
1765524577000,0.76,-0.39,0.41,-0.92,0.66,0.16,71.00,31.50
1765524577000,0.82,0.56,-0.45,0.82,-0.08,-0.13,63.00,31.30
1765524577000,-0.21,-0.75,0.87,0.63,0.25,0.00,22.80,33.20
1765524577000,-0.11,0.14,0.83,0.64,-0.38,-0.80,51.60,34.00
1765524577000,-0.67,-0.43,0.98,0.51,0.26,-0.39,41.60,31.00
1765524577000,-0.83,-0.77,0.94,-0.39,-0.37,-0.76,52.40,34.40
1765524577000,-0.99,-0.36,-0.43,0.26,0.64,-0.62,76.00,30.30
1765524577000,0.04,-0.05,-0.82,0.66,0.16,-0.14,50.80,25.10
1765524577000,-0.04,0.07,-0.47,0.74,0.68,-0.79,23.40,28.70
1765524577000,0.97,-0.72,0.50,-0.40,-0.95,-0.74,15.40,25.60
1765524578000,-0.10,-0.88,-0.15,-0.46,-0.98,-0.55,50.80,25.60
1765524578000,-0.07,-0.22,-0.76,0.61,0.16,0.32,26.20,26.20
1765524578000,0.91,0.15,0.86,0.11,0.37,-0.80,20.00,28.40
1765524578000,-0.99,0.50,0.94,-0.94,0.77,0.00,16.40,31.70
1765524578000,0.12,-0.51,0.22,-0.34,-0.53,0.82,97.20,29.00
1765524578000,-0.88,0.48,0.01,0.28,-0.67,0.63,34.10,27.40
1765524578000,-0.69,-0.21,-0.12,0.68,-0.48,-0.12,5.40,30.30
1765524578000,0.91,-1.00,-0.89,0.68,0.00,0.75,38.70,31.50
1765524578000,-0.75,-0.39,-0.69,-0.76,0.95,-0.96,16.40,25.70
1765524578000,0.52,-0.83,0.36,0.37,0.32,-0.23,96.20,31.30
1765524578000,0.56,-0.50,-0.17,0.60,-0.10,0.37,21.30,33.10
1765524578000,0.37,-0.76,-0.99,-0.62,0.52,0.89,60.30,32.70
1765524578000,-0.98,-0.66,0.53,0.98,0.90,0.17,60.50,34.50
1765524578000,-0.14,0.41,-0.68,-0.82,0.70,0.46,98.20,32.90
1765524578000,0.48,-0.35,-0.61,-0.61,0.55,-0.95,27.20,34.20
1765524578000,0.81,-0.74,-0.18,0.33,0.67,-0.63,66.20,31.90
1765524578000,-0.76,-0.85,0.19,-0.86,-0.16,0.25,86.10,32.00
1765524578000,-0.82,-0.54,0.89,0.41,0.92,0.71,82.00,29.10
1765524578000,0.88,-0.41,0.32,0.43,-0.84,0.56,58.80,34.80
1765524578000,0.82,-0.30,0.31,0.49,-0.40,0.94,27.10,33.40
1765524579000,0.61,0.90,-0.50,-0.54,0.15,-0.36,81.60,33.60
1765524579000,0.10,-0.95,-0.73,0.02,0.28,-0.53,79.50,26.70
1765524579000,-0.42,-0.21,-0.88,-0.25,-0.64,-1.00,67.30,32.00
1765524579000,-0.77,0.56,0.20,-0.17,0.02,0.91,51.90,31.40
1765524579000,0.33,0.69,-0.38,-0.51,-0.67,-0.22,28.70,29.30
1765524579000,-0.64,0.14,0.98,0.64,0.13,0.45,63.30,27.30
1765524579000,0.77,0.98,0.50,0.65,0.98,0.75,33.50,27.10
1765524579000,0.32,-0.93,-0.44,0.86,0.50,0.75,65.00,33.40
1765524579000,0.45,0.12,-0.15,0.30,0.43,0.24,2.60,32.90
1765524579000,-0.62,0.76,-0.05,0.03,-0.27,-0.19,77.80,30.00
1765524579000,-0.21,0.29,0.67,-0.71,0.04,-0.45,80.30,33.80
1765524579000,-0.38,-0.41,0.75,0.65,-0.65,0.77,4.90,28.20
1765524579000,-0.58,-0.14,-0.86,0.85,-0.90,0.92,51.60,25.00
1765524579000,0.68,0.63,-0.45,0.94,0.96,-0.67,4.40,32.50
1765524579000,0.62,0.64,-0.43,-0.33,-0.81,-0.40,20.70,33.10
1765524579000,-0.29,0.82,0.98,0.06,0.60,0.99,59.00,25.20
1765524579000,-0.15,0.57,0.39,-0.53,0.49,-0.93,4.70,26.80
1765524579000,0.70,-0.46,0.12,0.67,-0.12,0.08,99.40,30.00
1765524579000,-0.28,-0.97,-0.31,-0.57,-0.37,-0.23,87.70,28.50
1765524579000,-0.89,-0.25,0.93,0.71,-0.25,0.36,92.50,26.20
1765524580000,-0.07,-0.84,0.60,0.94,-0.77,0.59,51.20,29.60
1765524580000,0.66,0.76,-0.35,-0.46,-0.63,-0.89,70.40,31.10
1765524580000,-0.85,0.26,0.05,-0.70,-0.97,0.82,16.50,31.60
1765524580000,-0.91,0.11,0.38,-0.16,0.99,-0.85,14.90,34.20
1765524580000,0.84,-0.39,-0.14,-0.93,0.72,0.51,30.50,28.80
1765524580000,-0.21,0.70,0.92,-0.32,0.82,-0.03,73.00,29.90
1765524580000,0.75,0.87,0.79,0.30,0.69,-0.03,89.60,32.80
1765524580000,-0.92,0.86,-0.85,-0.93,-0.98,0.64,85.10,28.80
1765524580000,-0.75,-0.11,0.45,0.97,0.92,-0.97,33.60,32.20
1765524580000,0.73,-0.20,0.40,0.07,0.29,-0.78,85.60,25.40
1765524580000,-0.91,-0.64,-0.66,0.30,0.33,0.31,26.10,34.30
1765524580000,0.17,-0.72,-0.48,-0.29,0.44,-0.45,60.90,31.90
1765524580000,0.44,0.07,0.18,0.37,0.10,-0.94,56.10,28.50
1765524580000,-0.13,-0.47,0.43,0.68,-0.24,0.99,87.30,28.70
1765524580000,0.87,-0.41,0.20,-0.28,0.90,0.33,76.50,31.00
1765524580000,0.61,0.69,0.31,0.05,-0.76,0.41,62.60,31.90
1765524580000,-1.00,-0.04,-0.42,0.10,-0.45,-0.81,54.50,34.40
1765524580000,-0.28,-0.12,-0.38,0.00,-0.60,0.35,9.00,27.70
1765524580000,0.95,-0.90,0.00,0.37,0.43,-0.83,59.70,25.40
1765524581000,0.87,-0.19,0.61,-0.89,-0.78,0.87,93.20,32.40
1765524581000,-0.65,0.90,-0.16,-0.10,0.61,0.81,98.40,33.60
1765524581000,-0.78,-0.53,-0.14,-0.38,0.34,0.76,44.10,33.10
1765524581000,0.38,-0.07,-0.81,-0.19,-0.37,0.68,93.70,30.00
1765524581000,-0.51,-0.50,-0.87,-0.77,0.89,0.46,39.70,27.50
1765524581000,0.36,-0.67,0.15,-0.50,-0.85,-0.48,83.60,28.70
1765524581000,-0.01,-0.26,-0.49,0.85,-0.97,-0.56,86.70,29.10
1765524581000,-0.10,-0.62,0.75,0.53,-0.94,-0.36,40.30,25.80
1765524581000,0.15,-0.84,-0.69,0.04,0.14,-0.71,92.90,25.30
1765524581000,-0.86,-0.55,-0.47,-0.71,-0.51,-0.11,61.80,29.80
1765524581000,0.15,-0.79,-0.15,0.18,-0.34,0.04,46.00,25.80
1765524581000,0.42,0.87,-0.39,0.01,-0.49,-0.84,86.10,31.60
1765524581000,0.84,-0.08,-0.29,-0.01,-0.27,-1.00,70.20,33.80
1765524581000,0.97,0.07,-0.31,-0.54,0.48,-0.12,54.60,31.30
1765524581000,0.09,0.84,0.82,0.27,-0.12,0.94,63.50,28.10
1765524581000,0.81,-0.52,-0.16,-0.68,-0.36,0.45,35.10,29.90
1765524581000,0.89,-0.78,0.00,-0.85,0.74,0.54,30.30,27.40
1765524581000,-0.39,0.72,0.22,-0.91,-0.88,-0.31,22.40,32.40
1765524581000,-0.95,0.58,0.53,-0.07,0.52,0.41,47.60,33.50
1765524581000,0.89,0.60,0.18,-0.46,-0.43,-0.79,85.50,34.90
1765524582000,-0.57,0.55,-0.86,-0.83,-0.39,-0.31,49.30,27.20
1765524582000,0.93,-0.84,-0.17,-0.94,-0.63,-0.41,63.20,29.20
1765524582000,-0.82,0.85,0.35,0.70,0.26,-0.88,60.80,26.60
1765524582000,0.24,-0.22,0.22,0.34,-0.01,0.29,13.30,29.20
1765524582000,-0.64,-0.01,0.11,-0.03,0.68,-0.95,37.10,31.10
1765524582000,-0.79,-0.46,0.19,-0.90,0.13,0.51,85.20,33.30
1765524582000,-0.11,0.39,-0.94,-0.85,0.51,-0.86,53.10,27.80
1765524582000,-0.08,-0.95,0.14,0.91,0.34,0.99,48.50,32.00
1765524582000,-0.02,0.96,-0.33,-0.82,0.53,-0.62,13.10,27.60
1765524582000,-0.56,-0.49,0.36,0.10,0.54,0.40,59.30,29.30
1765524582000,-0.20,0.99,-0.41,0.83,0.65,0.42,1.10,30.70
1765524582000,0.48,-0.23,-1.00,-0.66,-0.24,-0.15,40.50,32.40
1765524582000,-0.18,-0.76,0.44,0.87,-0.85,-0.24,71.40,26.10
1765524582000,0.27,-0.98,0.21,-0.67,0.43,-0.33,7.70,32.50
1765524582000,-0.82,-0.12,0.58,0.84,-0.70,0.22,79.30,28.00
1765524582000,0.99,0.94,0.65,-0.24,-0.21,0.22,20.20,26.30
1765524582000,-0.02,0.47,0.01,-0.35,-0.77,0.67,7.70,25.20
1765524582000,0.21,0.50,0.35,-0.36,-0.83,0.64,83.90,33.80
1765524582000,-0.48,0.50,0.72,-0.17,-0.28,0.65,36.50,32.10
1765524582000,0.59,-0.18,-0.01,0.91,-0.96,0.02,10.40,30.50
1765524583000,-0.99,0.57,0.20,0.76,0.24,0.49,7.80,29.60
1765524583000,0.00,0.65,-0.38,-0.31,0.30,-0.46,65.70,33.20
1765524583000,-0.96,0.81,-0.83,-0.24,0.47,0.83,69.90,30.80
1765524583000,-0.83,0.99,-0.99,-0.78,-0.47,0.06,62.90,25.60
1765524583000,-0.37,0.01,0.82,0.40,-0.49,-0.88,73.80,30.10
1765524583000,0.77,-1.00,-0.80,-0.41,-0.94,-0.70,19.40,26.00
1765524583000,-0.89,0.63,-0.62,0.10,0.46,0.38,16.90,31.40
1765524583000,0.37,0.22,0.38,0.42,-0.72,0.19,54.80,29.40
1765524583000,-0.80,0.30,0.36,-0.29,-0.06,-0.26,77.40,27.30
1765524583000,-0.74,0.47,-0.17,-0.67,0.77,-0.71,59.50,33.80
1765524583000,0.92,-0.66,-0.01,-0.09,0.72,-0.80,60.70,31.10
1765524583000,0.42,-0.03,-0.97,0.23,-0.84,0.03,16.70,33.80
1765524583000,0.85,-0.45,-0.40,-0.21,0.29,0.86,70.20,25.70
1765524583000,0.33,0.37,0.40,0.10,0.66,0.36,29.90,26.10
1765524583000,0.22,0.50,-0.98,-0.06,0.70,-0.91,10.70,31.40
1765524583000,0.06,-0.38,0.87,-0.26,0.65,0.06,46.20,30.00
1765524583000,0.13,-0.26,0.81,-0.58,-0.39,-0.65,30.20,29.60
1765524583000,0.73,0.94,-0.43,-0.09,-0.18,0.08,0.20,25.40
1765524583000,-0.90,-0.96,-0.02,0.32,0.65,0.57,99.60,32.10
1765524583000,-0.81,0.36,-0.03,0.84,0.94,0.60,8.60,25.80
1765524584000,-0.66,-0.33,0.50,-0.53,0.03,-0.96,99.40,27.80
1765524584000,0.99,-0.97,0.19,-0.19,-0.37,-0.26,23.80,32.30
1765524584000,-0.70,-0.12,-0.95,0.96,-0.54,0.53,1.90,31.50
1765524584000,-0.11,0.17,-0.98,-0.16,-0.23,-0.12,99.20,31.30
1765524584000,0.08,-0.06,-0.37,0.63,-0.01,-0.43,99.10,30.00
1765524584000,-0.88,-0.38,-0.17,-0.25,-0.12,0.21,90.00,26.90
1765524584000,-0.90,-0.43,0.15,-0.44,-0.90,-0.14,87.30,30.20
1765524584000,-0.97,-0.25,0.36,-0.68,0.64,-0.20,9.60,27.40
1765524584000,0.74,0.11,0.87,-0.75,0.20,0.30,2.70,28.20
1765524584000,0.44,0.11,0.59,-0.67,-0.68,-0.89,50.40,34.40
1765524584000,-0.32,0.71,-0.98,-0.22,-0.43,-0.24,68.20,31.10
1765524584000,0.03,-0.82,-0.07,-0.81,-0.02,0.41,4.30,27.50
1765524584000,-0.48,0.82,-0.98,0.72,0.12,-0.70,5.60,25.90
1765524584000,-0.07,0.67,-0.58,-0.23,0.78,-0.02,67.20,29.60
1765524584000,-0.31,-0.74,-0.23,0.26,-0.46,0.59,53.90,30.80
1765524584000,0.30,0.85,0.77,0.80,-0.22,0.73,95.70,33.30
1765524584000,0.55,0.60,-0.93,-0.32,0.42,-0.36,22.90,28.50
1765524584000,-0.69,-0.77,0.12,-0.90,0.21,0.36,20.80,34.00
1765524584000,0.63,-0.15,-0.32,-0.83,0.97,-0.92,57.50,27.70
1765524584000,0.93,0.05,0.07,-0.29,-0.22,-0.83,15.40,28.30
1765524585000,0.77,0.62,-0.47,0.19,0.78,-0.18,10.60,25.90
1765524585000,0.05,-0.82,0.71,0.78,0.07,0.32,56.80,32.00
1765524585000,-0.83,-0.63,-0.13,0.66,0.97,-0.85,4.50,34.00
1765524585000,0.20,0.05,-0.87,0.50,0.22,0.68,78.30,34.90
1765524585000,-0.18,0.89,0.70,-0.88,-0.77,-0.24,57.30,27.90
1765524585000,-0.54,0.45,-0.41,0.53,-0.23,-0.72,22.30,29.60
1765524585000,-0.83,-0.37,0.65,-0.86,-0.70,-0.90,60.40,25.20
1765524585000,0.15,0.69,-0.48,-0.63,0.37,0.87,48.80,32.10
1765524585000,0.76,-0.42,0.83,-1.00,-0.14,0.57,8.10,28.30
1765524585000,-0.46,0.40,-0.62,-0.17,0.20,-0.86,68.10,28.70
1765524585000,-0.71,-0.54,0.03,-0.41,-0.43,0.07,36.10,27.40
1765524585000,-0.71,-0.87,0.62,0.18,-1.00,-0.50,89.00,27.90
1765524585000,0.09,-0.75,0.29,0.47,0.34,0.62,83.20,29.00
1765524585000,-0.46,-0.29,-0.77,0.75,-0.63,-0.43,26.40,31.60
1765524585000,0.03,0.68,0.25,0.12,-0.73,-0.62,3.70,30.60
1765524585000,-0.97,0.99,0.75,-0.97,-0.99,-0.35,88.40,26.00
1765524585000,-0.58,0.65,-0.90,0.77,0.27,-0.58,91.70,28.40
1765524585000,0.13,-0.07,0.09,0.50,0.50,0.73,81.60,25.50
1765524585000,-0.07,-0.07,0.18,0.21,0.31,0.55,37.70,33.60
1765524585000,0.06,0.04,-0.10,0.07,0.21,0.26,57.00,31.40
1765524586000,-0.08,0.80,-0.07,0.71,-0.78,0.62,90.50,33.80
1765524586000,-0.93,0.66,-0.62,0.57,-0.08,-0.93,36.30,33.50
1765524586000,-0.48,-0.67,0.06,0.36,0.88,-0.64,2.20,34.40
1765524586000,0.40,-0.36,0.53,-0.86,0.91,0.23,97.80,28.50
1765524586000,0.03,-0.77,-0.94,-0.22,0.85,0.12,96.60,34.30
1765524586000,-0.22,0.56,0.02,0.70,0.15,-0.35,70.80,27.00
1765524586000,-0.50,0.66,-0.44,-0.62,-0.98,-0.70,48.40,34.50
1765524586000,-0.53,-0.62,0.09,-0.62,0.13,-0.61,62.50,26.70
1765524586000,-0.38,-0.69,-0.53,-0.53,-0.05,-0.87,19.20,32.40
1765524586000,0.21,-0.05,-0.04,-0.63,0.12,-0.96,95.70,31.30
1765524586000,0.71,0.65,0.53,0.25,0.47,0.90,77.20,34.40
1765524586000,-0.72,-0.19,-0.68,0.41,-0.28,-0.91,31.00,28.40
1765524586000,-0.59,0.09,0.34,0.36,0.22,-0.22,66.20,34.60
1765524586000,0.73,0.59,0.85,-0.62,0.15,0.42,35.30,28.80
1765524586000,-0.41,0.06,0.64,-0.94,-0.04,-0.12,80.10,32.60
1765524586000,0.22,0.85,0.70,0.94,0.95,-0.68,28.10,33.80
1765524586000,0.42,-0.85,0.24,-0.84,-0.07,0.87,81.20,26.90
1765524586000,-0.02,0.97,-0.91,0.65,-0.09,0.62,0.40,25.20
1765524586000,-0.80,0.20,-0.39,-0.31,-0.92,-0.86,89.70,28.00
1765524586000,0.99,-0.81,-0.23,0.46,-0.48,0.58,53.40,29.60
1765524587000,0.73,-0.89,0.62,-0.82,0.50,0.27,98.90,25.00
1765524587000,-0.24,0.98,0.65,0.20,0.12,0.21,22.20,33.50
1765524587000,-0.59,-0.65,0.06,-0.98,-0.51,-0.97,48.40,29.90
1765524587000,0.75,0.61,0.47,-0.73,0.19,-0.66,92.50,29.40
1765524587000,0.97,-0.61,-0.85,0.47,0.66,-0.96,9.90,34.50
1765524587000,0.55,-0.36,0.15,-0.81,0.86,-0.11,30.40,32.90
1765524587000,0.25,0.62,0.33,0.74,0.18,-0.82,97.50,34.30
1765524587000,0.31,-0.25,0.20,-0.49,-0.39,0.97,84.70,30.80
1765524587000,-0.64,-0.38,0.57,-0.97,-0.33,-0.44,95.00,27.20
1765524587000,0.20,-0.83,0.93,-0.42,0.06,-0.02,59.00,33.30
1765524587000,-0.88,-0.25,0.10,0.30,-0.07,-0.15,42.30,27.50
1765524587000,0.12,-0.05,-0.72,0.73,-0.08,-0.25,63.10,27.90
1765524587000,-0.10,0.40,-0.16,0.57,0.96,-0.66,33.10,31.90
1765524587000,-0.49,0.24,-0.21,0.09,0.74,-0.79,69.30,33.70
1765524587000,-0.03,-0.97,0.17,0.90,-0.60,-0.07,96.70,25.50
1765524587000,0.88,0.47,-0.22,-0.19,0.75,-0.38,1.00,31.50
1765524587000,-0.98,-0.06,0.74,0.99,-0.20,-0.43,42.00,28.10
1765524587000,0.81,-0.01,-0.60,0.08,0.21,0.33,24.70,26.80
1765524587000,-0.12,0.16,0.60,-0.19,-0.91,-0.20,18.60,34.80
1765524588000,0.79,-0.36,-0.69,0.54,-0.22,-0.59,37.10,33.10
1765524588000,-0.13,-0.03,-0.68,0.67,0.54,-0.48,25.00,28.60
1765524588000,0.03,-0.10,0.96,-0.76,0.76,-0.57,79.40,26.60
1765524588000,0.59,0.07,-0.03,0.21,0.87,-0.17,71.90,26.80
1765524588000,0.00,0.02,-0.75,0.78,0.43,0.96,21.10,33.20
1765524588000,-0.06,0.95,0.01,-0.52,0.99,0.51,13.60,25.30
1765524588000,0.93,-0.16,-0.21,0.21,0.27,-0.26,53.80,28.90
1765524588000,0.33,-0.65,0.60,0.20,-0.29,-0.69,79.00,27.30
1765524588000,0.33,-0.85,0.01,-0.72,0.64,-0.35,56.20,30.80
1765524588000,-0.40,-0.37,-0.42,-0.40,0.66,0.47,11.50,30.90
1765524588000,-0.69,0.94,-0.19,0.11,-0.80,0.71,15.00,30.30
1765524588000,0.58,-0.38,-0.75,-0.71,-0.55,-0.84,55.20,28.00
1765524588000,-0.69,-0.94,0.10,0.47,-0.77,-0.28,15.70,28.50
1765524588000,0.35,-0.84,-0.53,-0.47,0.15,0.62,1.20,34.80
1765524588000,0.09,-0.55,-0.91,0.29,-0.84,0.11,3.50,32.50
1765524588000,0.73,-0.40,0.56,0.70,-0.72,-0.39,50.00,26.20
1765524588000,-0.33,-0.90,0.59,-0.58,-0.18,0.17,47.70,31.90
1765524588000,-0.15,0.25,-0.78,0.52,-0.13,0.87,25.00,34.60
1765524588000,-0.68,-0.40,-0.22,-0.99,0.71,0.13,52.80,34.70
1765524588000,0.25,-0.16,-0.33,0.54,0.45,0.68,36.60,31.40
1765524589000,0.78,-0.23,-0.94,-0.87,0.94,-0.16,13.40,28.10
1765524589000,0.61,0.57,0.83,-1.00,-0.04,-0.66,99.70,33.00
1765524589000,-0.54,-0.73,-0.19,-0.83,0.40,-0.91,6.60,31.50
1765524589000,-0.54,0.34,0.71,0.91,-0.46,-0.11,95.60,33.40
1765524589000,0.67,0.14,0.97,0.13,0.50,-0.16,74.50,26.10
1765524589000,-0.59,-0.20,0.12,-0.11,0.14,-0.39,76.90,31.00
1765524589000,-0.60,-0.97,0.30,0.80,0.64,0.96,59.70,26.00
1765524589000,-0.18,0.21,0.54,0.36,-0.90,-0.38,72.10,27.90
1765524589000,0.76,-0.30,-0.57,0.27,0.54,0.40,59.00,29.70
1765524589000,-0.80,-0.46,0.88,-0.13,-0.33,0.58,44.70,25.70
1765524589000,0.13,0.29,-0.61,-0.71,0.26,0.89,19.20,25.80
1765524589000,0.10,0.46,-0.03,-0.28,0.60,0.70,60.20,28.60
1765524589000,-0.60,0.97,-0.85,0.47,0.37,0.58,49.40,25.90
1765524589000,0.64,-0.65,0.96,-0.68,0.93,0.96,49.10,30.80
1765524589000,0.25,0.31,-0.61,-0.97,-0.28,-0.69,76.40,33.20
1765524589000,0.29,-0.39,-0.46,-0.11,-0.69,-0.92,17.80,27.30
1765524589000,0.57,0.45,0.70,-0.54,-0.45,-0.83,15.60,27.00
1765524589000,-0.48,0.04,-0.96,0.97,-0.48,-0.05,80.70,32.80
1765524589000,0.78,-0.54,0.33,-0.50,-0.22,-0.03,38.40,30.90
1765524589000,0.10,0.91,-0.51,-0.07,0.99,0.79,31.70,30.70
1765524590000,-0.24,-0.61,-0.97,0.32,-0.92,0.11,35.20,31.00
